gene	com_341	com_738	com_862	com_876	com_900	com_908	com_947	com_962	com_JB	Level1	Level2	Level3	KO	Product	EC	EC2	EC3	Full
tetR	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Transcription factors	K18476	TetR/AcrRfamilytranscriptionalregulator,tetracyclinerepressorprotein	NA	NA	NA	tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein
tetR	1	1	0	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Transcription factors	K18476	TetR/AcrRfamilytranscriptionalregulator,tetracyclinerepressorprotein	NA	NA	NA	tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein
tetR	1	1	1	1	0	1	1	1	1	Protein families: genetic information processing	Enzymes	Transcription factors	K18476	TetR/AcrRfamilytranscriptionalregulator,tetracyclinerepressorprotein	NA	NA	NA	tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein
tfdB	1	0	0	1	1	0	1	1	1	Metabolism	Xenobiotics biodegration and metabolism	Chlorocyclohexane and chlorobenzene  degradation	K10676	2,4-dichlorophenol6-monooxygenase	1.14.13.20	NA	NA	tfdB; 2,4-dichlorophenol 6-monooxygenase [EC:1.14.13.20]
tfdF	0	1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
tfdS	1	0	0	1	1	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
tfdS	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
tgpA	1	1	1	1	1	1	1	1	1	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K22452	protein-glutaminegamma-glutamyltransferase	2.3.2.13	NA	NA	tgpA; protein-glutamine gamma-glutamyltransferase [EC:2.3.2.13]
tgpA	1	1	1	1	1	1	1	1	0	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K22452	protein-glutaminegamma-glutamyltransferase	2.3.2.13	NA	NA	tgpA; protein-glutamine gamma-glutamyltransferase [EC:2.3.2.13]
tgt	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tgt	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tgt	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thcA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thcA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thcA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thcB	0	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
thcD	1	0	1	1	0	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
thiC	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03147	phosphomethylpyrimidinesynthase	4.1.99.17	NA	NA	thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
thiC	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03147	phosphomethylpyrimidinesynthase	4.1.99.17	NA	NA	thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
thiD	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidinekinase	2.7.1.49	2.7.4.7	NA	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]
thiD	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidinekinase	2.7.1.49	2.7.4.7	NA	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]
thiD	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidinekinase	2.7.1.49	2.7.4.7	NA	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]
thiD	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidinekinase	2.7.1.49	2.7.4.7	NA	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]
thiD	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidinekinase	2.7.1.49	2.7.4.7	NA	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]
thiE	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00788	thiamine-phosphatepyrophosphorylase	2.5.1.3	NA	NA	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
thiE	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00788	thiamine-phosphatepyrophosphorylase	2.5.1.3	NA	NA	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
thiE	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00788	thiamine-phosphatepyrophosphorylase	2.5.1.3	NA	NA	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
thiE	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00788	thiamine-phosphatepyrophosphorylase	2.5.1.3	NA	NA	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
thiE	0	1	0	0	0	0	1	0	0	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00788	thiamine-phosphatepyrophosphorylase	2.5.1.3	NA	NA	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
thiE	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00788	thiamine-phosphatepyrophosphorylase	2.5.1.3	NA	NA	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
thiG	0	1	0	0	0	0	1	0	0	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03149	thiazolesynthase	2.8.1.10	NA	NA	thiG; thiazole synthase [EC:2.8.1.10]
thiG	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03149	thiazolesynthase	2.8.1.10	NA	NA	thiG; thiazole synthase [EC:2.8.1.10]
thiG	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03149	thiazolesynthase	2.8.1.10	NA	NA	thiG; thiazole synthase [EC:2.8.1.10]
thiG	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03149	thiazolesynthase	2.8.1.10	NA	NA	thiG; thiazole synthase [EC:2.8.1.10]
thiI	1	1	1	1	1	1	1	1	1	Genetic information processing	Folding, sorting, and degradation	Sulfur relay system	K03151	tRNAuracil4-sulfurtransferase	2.8.1.4	NA	NA	thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]
thiI	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	tRNA biogenesis	K03151	tRNAuracil4-sulfurtransferase	2.8.1.4	NA	NA	thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]
thiI	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03151	tRNAuracil4-sulfurtransferase	2.8.1.4	NA	NA	thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]
thiL	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00946	thiamine-monophosphatekinase	2.7.4.16	NA	NA	thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
thiL	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00946	thiamine-monophosphatekinase	2.7.4.16	NA	NA	thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
thiM	1	1	1	1	1	1	1	1	0	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00878	hydroxyethylthiazolekinase	2.7.1.50	NA	NA	thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]
thiM	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00878	hydroxyethylthiazolekinase	2.7.1.50	NA	NA	thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]
thiM	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K00878	hydroxyethylthiazolekinase	2.7.1.50	NA	NA	thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]
thiN	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K21220	thiamine-phosphatediphosphorylase	2.5.1.3	NA	NA	thiN; thiamine-phosphate diphosphorylase [EC:2.5.1.3]
thiO	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03153	glycineoxidase	1.4.3.19	NA	NA	thiO; glycine oxidase [EC:1.4.3.19]
thiO	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03153	glycineoxidase	1.4.3.19	NA	NA	thiO; glycine oxidase [EC:1.4.3.19]
thiO	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03153	glycineoxidase	1.4.3.19	NA	NA	thiO; glycine oxidase [EC:1.4.3.19]
thiO	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism	K03153	glycineoxidase	1.4.3.19	NA	NA	thiO; glycine oxidase [EC:1.4.3.19]
thiS	1	1	1	1	1	1	1	1	0	Genetic information processing	Folding, sorting, and degradation	Sulfur relay system	K03154	sulfurcarrierprotein	NA	NA	NA	thiS; sulfur carrier protein
thlA	0	0	0	0	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrB	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrB	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrB	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrB	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrB	0	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrB	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrB	0	0	0	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrC	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Vitamin B6 metabolism	K01733	threoninesynthase	4.2.3.1	NA	NA	thrC; threonine synthase [EC:4.2.3.1]
thrC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Glycine, serine, and threonine metabolism	K01733	threoninesynthase	4.2.3.1	NA	NA	thrC; threonine synthase [EC:4.2.3.1]
thrC	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Vitamin B6 metabolism	K01733	threoninesynthase	4.2.3.1	NA	NA	thrC; threonine synthase [EC:4.2.3.1]
thrC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Glycine, serine, and threonine metabolism	K01733	threoninesynthase	4.2.3.1	NA	NA	thrC; threonine synthase [EC:4.2.3.1]
thrC	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of cofactors and vitamins	Vitamin B6 metabolism	K01733	threoninesynthase	4.2.3.1	NA	NA	thrC; threonine synthase [EC:4.2.3.1]
thrC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Glycine, serine, and threonine metabolism	K01733	threoninesynthase	4.2.3.1	NA	NA	thrC; threonine synthase [EC:4.2.3.1]
thrS	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrS	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrS	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thrZ	0	1	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
thyA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thyA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thyA2	1	1	1	1	1	1	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thyA2	0	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
thyX	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tig	1	1	1	1	1	1	1	1	1	Not included in pathway or Brite	Unclassified: genetic information processing	Protein processing	K03545	triggerfactor	NA	NA	NA	tig; trigger factor
tig	1	1	1	1	1	1	1	1	1	Not included in pathway or Brite	Unclassified: genetic information processing	Protein processing	K03545	triggerfactor	NA	NA	NA	tig; trigger factor
tig	1	1	1	1	1	1	1	1	1	Not included in pathway or Brite	Unclassified: genetic information processing	Protein processing	K03545	triggerfactor	NA	NA	NA	tig; trigger factor
tilS	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tilS	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tilS	1	1	1	1	1	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
tipA	1	1	1	1	0	1	0	1	0	Protein families: genetic information processing	Enzymes	Transcription factors	K21744	MerRfamilytranscriptionalregulator,thiopeptideresistanceregulator	NA	NA	NA	tipA; MerR family transcriptional regulator, thiopeptide resistance regulator
tipA	1	1	1	1	1	1	1	1	0	Protein families: genetic information processing	Enzymes	Transcription factors	K21744	MerRfamilytranscriptionalregulator,thiopeptideresistanceregulator	NA	NA	NA	tipA; MerR family transcriptional regulator, thiopeptide resistance regulator
tipA	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Transcription factors	K21744	MerRfamilytranscriptionalregulator,thiopeptideresistanceregulator	NA	NA	NA	tipA; MerR family transcriptional regulator, thiopeptide resistance regulator
tipA	0	1	1	1	1	1	0	1	1	Protein families: genetic information processing	Enzymes	Transcription factors	K21744	MerRfamilytranscriptionalregulator,thiopeptideresistanceregulator	NA	NA	NA	tipA; MerR family transcriptional regulator, thiopeptide resistance regulator
tkt	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tkt	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tkt	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tkt	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tlyA	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Ribosome biogenesis	K06442	23SrRNA(cytidine1920-2'-O)/16SrRNA(cytidine1409-2'-O)-methyltransferase	2.1.1.226	2.1.1.227	NA	tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
tlyA	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Ribosome biogenesis	K06442	23SrRNA(cytidine1920-2'-O)/16SrRNA(cytidine1409-2'-O)-methyltransferase	2.1.1.226	2.1.1.227	NA	tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
tmcA	1	0	0	0	0	0	0	0	0	Protein families: genetic information processing	Enzymes	tRNA biogenesis	K06957	tRNA(Met)cytidineacetyltransferase	2.3.1.193	NA	NA	tmcA; tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]
tmk	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tmk	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tmk	1	1	1	0	1	1	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tmpC	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tmpC	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tmrB	1	0	0	0	1	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tnpR	1	0	0	0	1	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tnpR	1	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
tnpR	0	1	0	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
tnsB	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
tnsB	0	0	1	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
tnsB	1	0	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
topA	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	DNA repair and recombination proteins	K03168	DNAtopoisomeraseI	5.99.1.2	NA	NA	topA; DNA topoisomerase I [EC:5.99.1.2]
topA	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	DNA replication proteins	K03168	DNAtopoisomeraseI	5.99.1.2	NA	NA	topA; DNA topoisomerase I [EC:5.99.1.2]
topA	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	DNA repair and recombination proteins	K03168	DNAtopoisomeraseI	5.99.1.2	NA	NA	topA; DNA topoisomerase I [EC:5.99.1.2]
topA	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	DNA replication proteins	K03168	DNAtopoisomeraseI	5.99.1.2	NA	NA	topA; DNA topoisomerase I [EC:5.99.1.2]
topA	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	DNA repair and recombination proteins	K03168	DNAtopoisomeraseI	5.99.1.2	NA	NA	topA; DNA topoisomerase I [EC:5.99.1.2]
topA	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	DNA replication proteins	K03168	DNAtopoisomeraseI	5.99.1.2	NA	NA	topA; DNA topoisomerase I [EC:5.99.1.2]
topB	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	DNA replication proteins	K03169	DNAtopoisomeraseIII	5.99.1.2	NA	NA	topB; DNA topoisomerase III [EC:5.99.1.2]
tpiA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tpiA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tpiA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tpx	1	1	1	1	1	1	1	1	1	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K11065	thiolperoxidase,atypical2-Cysperoxiredoxin	1.11.1.15	NA	NA	tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]
tpx	1	1	1	1	1	1	1	1	1	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K11065	thiolperoxidase,atypical2-Cysperoxiredoxin	1.11.1.15	NA	NA	tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]
tpx	1	1	1	1	1	1	1	1	1	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K11065	thiolperoxidase,atypical2-Cysperoxiredoxin	1.11.1.15	NA	NA	tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]
traC	0	1	0	0	0	0	0	0	0	Protein families: signaling and cellular processes	Enzymes	Secretion system	K12063	conjugaltransferATP-bindingproteinTraC	NA	NA	NA	traC; conjugal transfer ATP-binding protein TraC
traI	0	0	0	1	0	1	0	0	0	Protein families: signaling and cellular processes	Enzymes	Secretion system	K12070	conjugaltransferpilusassemblyproteinTraI	NA	NA	NA	traI; conjugal transfer pilus assembly protein TraI
traI	1	0	0	0	1	0	0	0	0	Protein families: signaling and cellular processes	Enzymes	Secretion system	K12070	conjugaltransferpilusassemblyproteinTraI	NA	NA	NA	traI; conjugal transfer pilus assembly protein TraI
traI	0	0	0	0	0	0	0	0	1	Protein families: signaling and cellular processes	Enzymes	Secretion system	K12070	conjugaltransferpilusassemblyproteinTraI	NA	NA	NA	traI; conjugal transfer pilus assembly protein TraI
traP	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
treA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
treP	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
treP	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
treP	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
treR	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Transcription factors	K03485	LacIfamilytranscriptionalregulator,trehaloseoperonrepressor	NA	NA	NA	treR; LacI family transcriptional regulator, trehalose operon repressor
treY	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
treZ	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tri1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
tri1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trkA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trkA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trmB	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trmB	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trmD	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	tRNA biogenesis	K00554	tRNA(guanine37-N1)-methyltransferase	2.1.1.228	NA	NA	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
trmD	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	tRNA biogenesis	K00554	tRNA(guanine37-N1)-methyltransferase	2.1.1.228	NA	NA	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
trmD	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	tRNA biogenesis	K00554	tRNA(guanine37-N1)-methyltransferase	2.1.1.228	NA	NA	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
trmFO	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trmH	1	1	1	0	1	0	0	1	1	Protein families: genetic information processing	Enzymes	tRNA biogenesis	K00556	tRNA(guanosine-2'-O-)-methyltransferase	2.1.1.34	NA	NA	trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]
trmI	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trmI	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trmK	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	tRNA biogenesis	K06967	tRNA(adenine22-N1)-methyltransferase	2.1.1.217	NA	NA	trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]
trmL	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trmL	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trmL	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
troA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
trpA	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Glycine, serine, and threonine metabolism	K01695	tryptophansynthasealphachain	4.2.1.20	NA	NA	trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
trpA	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine, and tryptophan biosynthesis	K01695	tryptophansynthasealphachain	4.2.1.20	NA	NA	trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
trpA	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Glycine, serine, and threonine metabolism	K01695	tryptophansynthasealphachain	4.2.1.20	NA	NA	trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
trpA	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine, and tryptophan biosynthesis	K01695	tryptophansynthasealphachain	4.2.1.20	NA	NA	trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
trpA	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Glycine, serine, and threonine metabolism	K01695	tryptophansynthasealphachain	4.2.1.20	NA	NA	trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
